Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Drumchapel Amateurs Football Club,SC036194,West Dunbartonshire,G81 6HH,55.92633178,-4.41719476,S02002466,S01013161
Duntocher Village Hall,SC043724,West Dunbartonshire,G81 6JQ,55.92425668,-4.41897041,S02002466,S01013161
1st Vale of Leven Boys Brigade,SC036860,West Dunbartonshire,G81 2HX,55.90921126,-4.4019839,S02002462,S01013134
Faifley Housing Association Ltd,SC037273,West Dunbartonshire,G81 5JY,55.92775732,-4.39483916,S02002465,S01013153
Independent Resource Centre,SC037670,West Dunbartonshire,G81 4ET,55.90888599,-4.42498936,S02002461,S01013132
The Linda Wilson Bequest,SC038017,West Dunbartonshire,G83 0BH,55.97909186,-4.5844625,S02002473,S01013209
Age Concern Dumbarton,SC038359,West Dunbartonshire,G82 2LS,55.94399938,-4.5501067,S02002469,S01013182
Y Sort-It,SC038548,West Dunbartonshire,G81 3EA,55.91199636,-4.40710091,S02002463,S01013141
The Recycle Room,SC050630,West Dunbartonshire,G81 2DN,55.91192145,-4.40357576,S02002463,S01013141
Trafalgar Housing Association Limited,SC038597,West Dunbartonshire,G81 4DX,55.90717225,-4.42027423,S02002461,S01013131
8th Dumbarton Rainbow Unit,SC038607,West Dunbartonshire,G82 3LA,55.94947423,-4.5430983,S02002470,S01013188
Dumbarton Riverside Football Club,SC045437,West Dunbartonshire,G82 3JT,55.9508101,-4.54717465,S02002470,S01013188
3rd Vale Of Leven Guide Unit,SC038661,West Dunbartonshire,G83 9NE,55.9781106,-4.55567053,S02002474,S01013218
1st/3rd Vale of Leven Scout Group,SC040493,West Dunbartonshire,G83 9LH,55.98052976,-4.55820281,S02002474,S01013218
1st Loch Lomond Scout Group,SC040931,West Dunbartonshire,G83 9LH,55.98052976,-4.55820281,S02002474,S01013218
Haldane Youth Services,SC038681,West Dunbartonshire,G82 4QW,55.96401483,-4.57821678,S02002473,S01013207
The Leamy Foundation,SC045684,West Dunbartonshire,G82 4QW,55.96401483,-4.57821678,S02002473,S01013207
2nd Balloch Brownie Unit,SC039038,West Dunbartonshire,G83 9JP,55.97516377,-4.56943748,S02002473,S01013212
1st Faifley Rainbow Unit,SC039143,West Dunbartonshire,G81 5AR,55.9292739,-4.39957549,S02002465,S01013157
Renton Craigandro Football Club,SC041817,West Dunbartonshire,G82 2EQ,55.94978041,-4.55566094,S02002470,S01013189
6th Clydebank Scout Group,SC041940,West Dunbartonshire,G81 4HP,55.9112479,-4.43009752,S02002467,S01013166
Dumbarton Community Foundation,SC042340,West Dunbartonshire,G82 3QH,55.94768099,-4.5402737,S02002469,S01013183
Dumbarton United Community Trust,SC045360,West Dunbartonshire,G82 3LS,55.94786025,-4.54073394,S02002469,S01013183
Dunbartonshire South Eastern Division Guides,SC042831,West Dunbartonshire,G81 3JD,55.91605729,-4.40901711,S02002463,S01013146
Bellsmyre Development Trust SCIO,SC042891,West Dunbartonshire,G82 3DR,55.95772335,-4.5497118,S02002470,S01013184
West Dunbartonshire Leisure Trust,SC042999,West Dunbartonshire,G83 0NU,55.98480269,-4.58130033,S02002475,S01013223
The Vale of Leven Trust,SC047591,West Dunbartonshire,G83 9HL,55.98554699,-4.57278805,S02002475,S01013223
Armed Forces Veterans Association Alexandria,SC044297,West Dunbartonshire,G83 0JN,55.99705221,-4.58992795,S02002476,S01013231
Bellsmyre Community Garden,SC045397,West Dunbartonshire,G82 3BB,55.9567033,-4.55296114,S02002470,S01013186
Men's Shed Clydebank,SC046361,West Dunbartonshire,G81 4RQ,55.91048227,-4.42516906,S02002461,S01013133
Golden Friendships,SC047924,West Dunbartonshire,G81 4AU,55.90946963,-4.42547385,S02002461,S01013133
Dumbarton Stations Improvement Trust ,SC046496,West Dunbartonshire,G82 2DY,55.95057498,-4.55851663,S02002471,S01013197
The Audrey Coleman Trust,SC046549,West Dunbartonshire,G81 3BF,55.90973035,-4.41587324,S02002467,S01013165
6th Clydebank Guide Unit,SC047216,West Dunbartonshire,G81 3BF,55.90973035,-4.41587324,S02002467,S01013165
1st Linnvale Brownie Unit,SC046728,West Dunbartonshire,G81 2LN,55.9086154,-4.39335456,S02002462,S01013138
Duntocher Charitable Foundation ,SC046929,West Dunbartonshire,G81 5PW,55.92380389,-4.39293047,S02002465,S01013154
Westbridgend Community Hall Development Association (SCIO) ,SC048546,West Dunbartonshire,G82 4BT,55.94529118,-4.57785267,S02002472,S01013199
The Get Up and Go Youth Club,SC048970,West Dunbartonshire,G81 1AP,55.89838874,-4.38402231,S02002460,S01013126
Centre81 Steering Group,SC049927,West Dunbartonshire,G81 1DP,55.90101893,-4.38882307,S02002460,S01013127
