Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
The Friends of Barshaw Park,SC045147,Renfrewshire,PA1 3HJ,55.8498884,-4.38739337,S02002276,S01012144
You First Advocacy,SC036839,Renfrewshire,PA1 1YN,55.84203873,-4.42385884,S02002274,S01012131
Renfrewshire Parent Carers Support Group,SC036966,Renfrewshire,PA2 6PP,55.83434923,-4.41680038,S02002271,S01012111
30th Paisley & District (St Peter's) Scout Group,SC037201,Renfrewshire,PA2 0JR,55.82822625,-4.46445235,S02002266,S01012082
Renfrewshire Environmental Trust,SC037655,Renfrewshire,PA3 4TT,55.8530172,-4.40808514,S02002277,S01012147
4th Bishopton Brownie Unit,SC039350,Renfrewshire,PA7 5DX,55.90575592,-4.49746599,S02002286,S01012215
Paisley Childrens Centre Fund Raising Committee,SC039617,Renfrewshire,PA4 0JU,55.86908393,-4.39352678,S02002280,S01012170
Renfrew Association of Growers and Gardeners,SC046479,Renfrewshire,PA4 0BY,55.86941619,-4.391693,S02002280,S01012170
49th Paisley Guide Unit,SC039973,Renfrewshire,PA2 9HS,55.82888593,-4.45619052,S02002267,S01012089
Paisley Development Trust,SC042859,Renfrewshire,PA2 9HS,55.82888593,-4.45619052,S02002267,S01012089
1st Howwood Brownie Pack,SC040030,Renfrewshire,PA9 1DY,55.81331874,-4.55495728,S02002255,S01012025
Howwood Public Park Committee,SC048027,Renfrewshire,PA9 1AZ,55.81037423,-4.56169144,S02002255,S01012025
The Boys Brigade 1st Bridge of Weir Company,SC040044,Renfrewshire,PA11 3HH,55.85669006,-4.5857702,S02002291,S01012241
Renfrewshire Girlguiding Association Central Division,SC042274,Renfrewshire,PA11 3BD,55.85764647,-4.58217417,S02002291,S01012241
East End Asylum & Integration Network,SC040074,Renfrewshire,PA4 0UR,55.87174974,-4.38166961,S02002281,S01012178
Renfrew Victoria Youth Football Club,SC040287,Renfrewshire,PA4 0AH,55.87291154,-4.38572132,S02002281,S01012180
Cochrane Castle Halls Management Association,SC040310,Renfrewshire,PA5 0HA,55.82525103,-4.51681169,S02002258,S01012039
1st Elderslie Brownies,SC040446,Renfrewshire,PA1 2TJ,55.84067979,-4.46822761,S02002262,S01012062
Girl Guiding Johnstone & Elderslie District,SC047461,Renfrewshire,PA1 2TJ,55.84067979,-4.46822761,S02002262,S01012062
9th Renfrew Brownies,SC040641,Renfrewshire,PA4 9AS,55.88128158,-4.39346227,S02002282,S01012186
"1st/3rd Renfrew Company, The Boys’ Brigade",SC042328,Renfrewshire,PA4 9AU,55.88052727,-4.39250444,S02002282,S01012186
1st Linwood Rainbows,SC041131,Renfrewshire,PA3 3RL,55.85233196,-4.49609746,S02002288,S01012223
1st Renfrew Rainbow Unit,SC041946,Renfrewshire,PA4 8AG,55.86545386,-4.4109648,S02002279,S01012160
The Bridge (Bridge of Weir) SCIO,SC042720,Renfrewshire,PA11 3NR,55.85727597,-4.57884159,S02002291,S01012239
3rd Bridge Of Weir Brownies,SC031743,Renfrewshire,PA11 3NR,55.85727597,-4.57884159,S02002291,S01012239
Renfrew YMCA SCIO,SC042802,Renfrewshire,PA4 8QS,55.8794518,-4.38540315,S02002282,S01012185
Renfrew Development Trust,SC045380,Renfrewshire,PA4 8PL,55.87899638,-4.38895667,S02002282,S01012185
Our Place Our Families (Renfrew),SC042943,Renfrewshire,PA4 8AA,55.86690547,-4.40338256,S02002279,S01012161
Inchinnan Community Playpark and Garden Association (ICPAGA),SC043064,Renfrewshire,PA4 9QW,55.89011659,-4.44104292,S02002283,S01012189
Inchinnan Historical Interest Group,SC043338,Renfrewshire,PA8 6JA,55.89830976,-4.46198577,S02002285,S01012204
Thorn Athletic Community Trust,SC043358,Renfrewshire,PA5 8QY,55.83375672,-4.51974101,S02002259,S01012046
Local Energy Action Plan (LEAP) SCIO,SC044019,Renfrewshire,PA12 4AB,55.79611902,-4.62724186,S02002254,S01012020
Royal British Legion Scotland Inveraray and District Branch,SC044103,Renfrewshire,PA7 5EL,55.9116068,-4.50941221,S02002286,S01012212
"Brediland Parents, Teachers and Friends Association ",SC045549,Renfrewshire,PA2 9AT,55.83502162,-4.46128893,S02002265,S01012077
Bargarran Primary School Parent Council,SC046068,Renfrewshire,PA8 6DS,55.90489531,-4.46211521,S02002285,S01012207
Friends of Gateway,SC046342,Renfrewshire,PA1 2RH,55.83937313,-4.44319543,S02002265,S01012074
5th Milngavie Brownie Unit,SC046694,Renfrewshire,PA4 0PW,55.86744738,-4.39956391,S02002280,S01012169
Erskine Youth Football Club,SC047089,Renfrewshire,PA7 5FF,55.89721581,-4.49754082,S02002256,S01012029
West End Growing Grounds Association (SCIO),SC047768,Renfrewshire,PA1 2DE,55.84573148,-4.4325716,S02002274,S01012133
Wee Friends Pre- School Group,SC047989,Renfrewshire,PA2 8RT,55.82507168,-4.44282531,S02002270,S01012104
1st Inchinnan Brownie Unit,SC049470,Renfrewshire,PA8 7LG,55.8987594,-4.4371388,S02002283,S01012195
Lochfield Parent Council,SC049903,Renfrewshire,PA2 7RD,55.82885797,-4.41586882,S02002271,S01012112
Repairs Upcycling & Skills Training,SC050171,Renfrewshire,PA2 6ES,55.8334239,-4.42271577,S02002271,S01012110
Woodlands Community Bowling Club,SC050436,Renfrewshire,PA3 3RA,55.8521802,-4.50091313,S02002288,S01012224
Ferguslie Community Development Trust,SC050697,Renfrewshire,PA3 1RP,55.84471901,-4.45367498,S02002263,S01012066
3rd South Rainbows,SC050927,Renfrewshire,PA2 9QQ,55.83280128,-4.44463564,S02002267,S01012092
The Adventure Trust SCIO,SC050366,Renfrewshire,PA4 8ER,55.8745847,-4.39720663,S02002279,S01012163
