Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
An Iodhlann Trust,SC038003,Argyll and Bute,PA77 6UE,56.45775026,-6.93747139,S02001370,S01007284
Development Coll,SC038217,Argyll and Bute,PA78 6SY,56.6233998,-6.52757721,S02001370,S01007284
Coll Sailing Club,SC038432,Argyll and Bute,PA78 6TB,56.60072674,-6.61277273,S02001370,S01007284
Cùram Thiriodh,SC042742,Argyll and Bute,PA77 6UP,56.49435737,-6.88462794,S02001370,S01007284
The Isle of Coll Heritage Trust,SC044958,Argyll and Bute,PA78 6SY,56.6233998,-6.52757721,S02001370,S01007284
Natural History & Antiquarian Society of Mid Argyll,SC000894,Argyll and Bute,PA31 8RE,56.07100823,-5.46279384,S02001375,S01007314
The Lachlan Miller Memorial Trust,SC040618,Argyll and Bute,PA31 8QA,56.08145354,-5.45035469,S02001375,S01007314
Lochgilphead Phoenix Project (SCIO),SC041108,Argyll and Bute,PA31 8UH,56.05921743,-5.48558235,S02001375,S01007314
Barmaddy Centre,SC050724,Argyll and Bute,PA31 8QL,56.10320195,-5.42519512,S02001375,S01007314
North Knapdale Parish Church Of Scotland,SC001002,Argyll and Bute,PA31 8PN,56.02828964,-5.62972725,S02001377,S01007320
South Knapdale Parish Church (Church of Scotland),SC010782,Argyll and Bute,PA31 8NZ,55.91943811,-5.58560586,S02001377,S01007320
Tayvallich Village Hall Committee,SC030632,Argyll and Bute,PA31 8PJ,56.0232291,-5.62661881,S02001377,S01007320
Lanterns @ 10,SC035705,Argyll and Bute,PA31 8PT,55.96409745,-5.64046023,S02001377,S01007320
Tayvallich Community Company,SC040087,Argyll and Bute,PA31 8PW,56.01961607,-5.62778877,S02001377,S01007320
Ardrishaig Community Trust,SC040296,Argyll and Bute,PA30 8ET,55.95699738,-5.44671437,S02001377,S01007320
Moving On - Mid Argyll,SC041901,Argyll and Bute,PA31 8PN,56.02828964,-5.62972725,S02001377,S01007320
Allt Dearg Educational Trust,SC044159,Argyll and Bute,PA31 8PG,56.04693216,-5.59310082,S02001377,S01007320
Tayvallich Community Hall SCIO ,SC048540,Argyll and Bute,PA31 8PJ,56.0232291,-5.62661881,S02001377,S01007320
Achnamara Community Trust SCIO,SC048950,Argyll and Bute,PA31 8PT,55.96409745,-5.64046023,S02001377,S01007320
Cardross Trust,SC001041,Argyll and Bute,G82 5HD,55.96759402,-4.67134346,S02001392,S01007406
Helensburgh Dorian Choir,SC002028,Argyll and Bute,G82 5NS,55.96297857,-4.65575383,S02001392,S01007406
Cardross Parish Church Of Scotland,SC003494,Argyll and Bute,G82 5JQ,55.95839747,-4.64768496,S02001392,S01007406
Cardross Scouts Group,SC014872,Argyll and Bute,G82 5NW,55.96116384,-4.65362649,S02001392,S01007406
Geilston Hall Management Committee,SC040631,Argyll and Bute,G82 5NS,55.96297857,-4.65575383,S02001392,S01007406
Presbytery Of Argyll,SC001424,Argyll and Bute,PA30 8HE,56.01530997,-5.45094898,S02001376,S01007319
Craignish Parish Church Of Scotland,SC003718,Argyll and Bute,PA30 8HE,56.01530997,-5.45094898,S02001376,S01007319
Mid Argyll Arts Association,SC006711,Argyll and Bute,PA30 8EE,56.01083925,-5.45006844,S02001376,S01007319
St Columba's - Poltalloch,SC031391,Argyll and Bute,PA30 8EL,56.01529383,-5.45056232,S02001376,S01007319
Rosneath St Modans Church of Scotland,SC001510,Argyll and Bute,G84 0QA,56.01676994,-4.81232888,S02001387,S01007377
Princess Louise Hall Committee,SC021746,Argyll and Bute,G84 0QX,56.02374214,-4.81797225,S02001387,S01007377
Helensburgh Festive Lighting Charitable Trust,SC034029,Argyll and Bute,G84 0QX,56.02374214,-4.81797225,S02001387,S01007377
Craigrownie Parish Church Of Scotland,SC001725,Argyll and Bute,G84 0JA,55.98663471,-4.83685388,S02001387,S01007373
Friends Of The Linn Gardens,SC029702,Argyll and Bute,G84 0LF,55.98847644,-4.80549426,S02001387,S01007373
Cove and Kilcreggan Youth Cafe,SC042054,Argyll and Bute,G84 0HU,55.98702585,-4.84055465,S02001387,S01007373
Strachur & Strathlachlan Church (Church of Scotland),SC001767,Argyll and Bute,PA27 8BY,56.16220108,-5.0894156,S02001384,S01007357
Dunoon Free Church,SC007880,Argyll and Bute,PA27 8DE,56.16533869,-5.08220827,S02001384,S01007357
Old Smiddy Strachur Museum Society,SC022780,Argyll and Bute,PA27 8DF,56.16745241,-5.07422509,S02001384,S01007357
Strachur Memorial Hall Committee,SC024404,Argyll and Bute,PA27 8BY,56.16220108,-5.0894156,S02001384,S01007357
Here We Are,SC027715,Argyll and Bute,PA26 8BL,56.26964932,-4.93330156,S02001384,S01007357
Strachur Friendship Group,SC029264,Argyll and Bute,PA27 8DP,56.15874843,-5.09447009,S02001384,S01007357
Loch Fyne Oysters Trust,SC030683,Argyll and Bute,PA26 8BL,56.26964932,-4.93330156,S02001384,S01007357
Strachur & District Community Development Company Limited,SC033175,Argyll and Bute,PA27 8BY,56.16220108,-5.0894156,S02001384,S01007357
Cairndow Community Childcare Limited,SC036218,Argyll and Bute,PA26 8BL,56.26964932,-4.93330156,S02001384,S01007357
Strachur Hub,SC049158,Argyll and Bute,PA27 8BW,56.16370285,-5.08471924,S02001384,S01007357
Cowal Kirk (Church of Scotland),SC001976,Argyll and Bute,PA23 8HA,55.95777936,-4.91389736,S02001385,S01007363
Royal Scottish Country Dance Society South Argyll Branch,SC025504,Argyll and Bute,PA23 8JJ,55.95752061,-4.92102445,S02001385,S01007363
Dunoon Jazz Festival Community Trust,SC049499,Argyll and Bute,PA23 8FG,55.95677396,-4.91763531,S02001385,S01007363
"Glassary, Kilmartin & Ford Parish Church Of Scotland",SC002121,Argyll and Bute,PA31 8RQ,56.13897087,-5.48381903,S02001375,S01007313
Ford Hall Fund,SC002390,Argyll and Bute,PA31 8RH,56.18248016,-5.43266398,S02001375,S01007313
Kilmartin Under Fives,SC011929,Argyll and Bute,PA31 8UN,56.13399784,-5.48449582,S02001375,S01007313
Kilmartin Museum Company Ltd,SC022744,Argyll and Bute,PA31 8RQ,56.13897087,-5.48381903,S02001375,S01007313
Craignish Village Hall Committee,SC022883,Argyll and Bute,PA31 8QN,56.18135817,-5.53803891,S02001375,S01007313
Puffer Preservation Trust,SC032793,Argyll and Bute,PA31 8QH,56.08568651,-5.54237524,S02001375,S01007313
