Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Edinburgh University Childrens Holiday Venture,SC007496,City of Edinburgh,EH8 9AL,55.94599354,-3.18814659,S02001621,S01008673
Royal Medical Society Trust,SC011518,City of Edinburgh,EH8 9AL,55.94599354,-3.18814659,S02001621,S01008673
City Of Edinburgh Guides Association,SC013171,City of Edinburgh,EH8 9NL,55.9417778,-3.1845752,S02001621,S01008673
St Mary's Tolbooth Charitable Trust,SC013224,City of Edinburgh,EH3 9GL,55.94396114,-3.19389654,S02001621,S01008673
Douglas Trust,SC016213,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Ruth And Graham Munro Trust,SC016246,City of Edinburgh,EH3 9GL,55.94396114,-3.19389654,S02001621,S01008673
Royal Medical Society,SC019898,City of Edinburgh,EH8 9AL,55.94599354,-3.18814659,S02001621,S01008673
Iain Paul Fund,SC025605,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Dundas Foundation,SC027860,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Onward Trust,SC028389,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Glenpark Foundation,SC029676,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Bolfracks Gardens Trust,SC030216,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Forth Valley College Foundation,SC044597,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Fife College Foundation,SC044598,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Lanarkshire Further Education Foundation,SC044697,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
THE AIRLIE MONUMENT PRESERVATION TRUST SCIO,SC049367,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
Scottish Motoring Heritage Trust,SC049868,City of Edinburgh,EH3 9GL,55.94396114,-3.19389654,S02001621,S01008673
Castlebrae Community SCIO,SC050015,City of Edinburgh,EH3 9EE,55.94372139,-3.19360096,S02001621,S01008673
St Andrews Film Festival,SC050596,City of Edinburgh,EH3 9EX,55.94554841,-3.19607502,S02001621,S01008673
Inch Community Education Centre Association,SC001317,City of Edinburgh,EH16 5UF,55.92490456,-3.15891855,S02001627,S01008704
Thistle Trust,SC003834,City of Edinburgh,EH16 4EA,55.93158581,-3.13131499,S02001627,S01008704
"Drylaw Parish Church of Scotland, Edinburgh",SC005744,City of Edinburgh,EH16 4EB,55.93058489,-3.13267833,S02001627,S01008704
Mrs Elizabeth Honeyman Gillespie Trust- Allopathy Lectures,SC008521,City of Edinburgh,EH16 4TJ,55.92114517,-3.13614742,S02001627,S01008704
Edinburgh People's Theatre,SC014988,City of Edinburgh,EH16 4WT,55.92400423,-3.12224429,S02001627,S01008704
Craigmillar Literacy Trust,SC027495,City of Edinburgh,EH16 4DP,55.9304516,-3.13544346,S02001627,S01008704
Health Opportunities Team,SC031463,City of Edinburgh,EH16 4EA,55.93158581,-3.13131499,S02001627,S01008704
Kids in the Street,SC036936,City of Edinburgh,EH16 4DP,55.9304516,-3.13544346,S02001627,S01008704
Bridgend Growing Communities,SC042318,City of Edinburgh,EH16 4TE,55.92750225,-3.15595521,S02001627,S01008704
Glowaid,SC044746,City of Edinburgh,EH16 4GX,55.92989783,-3.12921707,S02001627,S01008704
Bridgend Farmhouse,SC048396,City of Edinburgh,EH16 4TE,55.92750225,-3.15595521,S02001627,S01008704
Inch Community Association,SC049401,City of Edinburgh,EH16 5UF,55.92490456,-3.15891855,S02001627,S01008704
Edinburgh Currie Kirk (Church of Scotland),SC001554,City of Edinburgh,EH14 5NY,55.89713505,-3.3056678,S02001578,S01008430
Currie Kirk Minibus Fund,SC012965,City of Edinburgh,EH14 5NY,55.89713505,-3.3056678,S02001578,S01008430
Currie Playgroup,SC015122,City of Edinburgh,EH14 5NY,55.89713505,-3.3056678,S02001578,S01008430
Currie Youth Club,SC027575,City of Edinburgh,EH14 5RU,55.89397995,-3.31673968,S02001578,S01008430
10th Craigalmond Scout Group,SC001570,City of Edinburgh,EH12 8RS,55.9443156,-3.29061886,S02001679,S01008970
Governors Of Dean Orphanage & Cauvins Trust,SC013890,City of Edinburgh,EH12 8AT,55.94291626,-3.28178208,S02001679,S01008970
Edinburgh: Corstorphine St Ninian's Parish Church (Church of Scotland),SC016557,City of Edinburgh,EH12 8AY,55.94318547,-3.28526546,S02001679,S01008970
125th Craigalmond Scout Group,SC047166,City of Edinburgh,EH12 8AY,55.94318547,-3.28526546,S02001679,S01008970
Sadaya (SCIO),SC047678,City of Edinburgh,EH12 8QE,55.94659609,-3.28219191,S02001679,S01008970
Veterans Community Cafe,SC049725,City of Edinburgh,EH12 8QE,55.94659609,-3.28219191,S02001679,S01008970
Calton Welfare Services,SC001656,City of Edinburgh,EH6 8SH,55.96322608,-3.17707658,S02001646,S01008804
Portobello Community Centre Association,SC001903,City of Edinburgh,EH15 1AP,55.95390902,-3.11715176,S02001632,S01008732
Simpsons Special Care Babies,SC002013,City of Edinburgh,EH3 8HA,55.94811355,-3.21127068,S02001620,S01008660
Royal High School Club Trust Ltd,SC005875,City of Edinburgh,EH3 8JB,55.94687961,-3.21339388,S02001620,S01008660
Seaforth Sanatorium,SC010292,City of Edinburgh,EH3 8HA,55.94811355,-3.21127068,S02001620,S01008660
"St Cuthberts Parish Church of Scotland, Edinburgh",SC010592,City of Edinburgh,EH1 2EP,55.94959912,-3.20547199,S02001620,S01008660
Little Sparta Trust,SC023222,City of Edinburgh,EH1 2BB,55.94834597,-3.2095645,S02001620,S01008660
Edinburgh Legal Education Trust,SC024471,City of Edinburgh,EH3 8HA,55.94811355,-3.21127068,S02001620,S01008660
Cromarty Firth Fisheries Trust,SC029221,City of Edinburgh,EH3 8HA,55.94811355,-3.21127068,S02001620,S01008660
Society Of Friends Of The Parish Church Of St Cuthbert,SC033254,City of Edinburgh,EH1 2EP,55.94959912,-3.20547199,S02001620,S01008660
Gilded Balloon Futures Limited,SC034460,City of Edinburgh,EH1 2BB,55.94834597,-3.2095645,S02001620,S01008660
Edinburgh Art Festival,SC038360,City of Edinburgh,EH1 2BB,55.94834597,-3.2095645,S02001620,S01008660
W Gordon Smith Award,SC044727,City of Edinburgh,EH1 2AE,55.94951621,-3.20843198,S02001620,S01008660
Prewired,SC047780,City of Edinburgh,EH1 2EL,55.94713593,-3.20283337,S02001620,S01008660
Murray Play Foundation ,SC048661,City of Edinburgh,EH3 8HA,55.94811355,-3.21127068,S02001620,S01008660
St Cuthbert's Kirkyard Heritage Association,SC050932,City of Edinburgh,EH1 2EP,55.94959912,-3.20547199,S02001620,S01008660
Queensferry Parish Church Of Scotland,SC002329,City of Edinburgh,EH30 9NS,55.98919518,-3.39724283,S02001685,S01009003
Tom Thumb Nursery And Playgroup Limited,SC007562,City of Edinburgh,EH30 9HU,55.98943607,-3.39580875,S02001685,S01009003
Queensferry History Group,SC019503,City of Edinburgh,EH30 9JX,55.98705881,-3.38749976,S02001685,S01009003
Rotary Club Of South Queensferry Trust Fund,SC025363,City of Edinburgh,EH30 9TA,55.98987582,-3.38630218,S02001685,S01009003
Friends Of Dalmeny - Dalmeny Primary School Psa,SC036643,City of Edinburgh,EH30 9JZ,55.9878314,-3.38111538,S02001685,S01009003
Christ Church Queensferry,SC050483,City of Edinburgh,EH30 9HX,55.98911625,-3.3946911,S02001685,S01009003
Edinburgh Sculpture Workshop Ltd,SC002404,City of Edinburgh,EH6 4JT,55.97856394,-3.19206193,S02001641,S01008773
Victoria Primary Charitable Trust,SC045994,City of Edinburgh,EH6 4HY,55.98036141,-3.19295062,S02001641,S01008773
"Stockbridge Parish Church of Scotland, Edinburgh",SC002499,City of Edinburgh,EH3 5BN,55.96011813,-3.20669605,S02001658,S01008858
St Vincent's Chapel Stockbridge,SC023274,City of Edinburgh,EH3 5JE,55.96157785,-3.20994526,S02001658,S01008858
Pilmeny Development Project,SC002549,City of Edinburgh,EH6 8SQ,55.96346208,-3.17682743,S02001646,S01008803
Pilmeny Youth Centre,SC006692,City of Edinburgh,EH6 8RF,55.96445756,-3.17514351,S02001646,S01008803
North East Edinburgh Care Action Group - Portobello Branch,SC035417,City of Edinburgh,EH6 8SQ,55.96346208,-3.17682743,S02001646,S01008803
Om Music Sanctuary (SCIO),SC047500,City of Edinburgh,EH6 8SE,55.96358963,-3.17758423,S02001646,S01008803
Craigentinny & Lochend Playgroup,SC002667,City of Edinburgh,EH7 6JE,55.95930096,-3.14834956,S02001637,S01008755
Craigentinny/Lochend Social Centre,SC004774,City of Edinburgh,EH7 6JE,55.95930096,-3.14834956,S02001637,S01008755
Methodist Church Edinburgh - Square Centre,SC002711,City of Edinburgh,EH8 9BX,55.94575894,-3.18544934,S02001623,S01008680
Buccleuch & Greyfriars Free Church of Scotland,SC009634,City of Edinburgh,EH8 9JP,55.94391012,-3.18428805,S02001623,S01008680
South Side Association,SC012262,City of Edinburgh,EH8 9ER,55.94404019,-3.1838437,S02001623,S01008680
ACE IT Scotland SCIO,SC036315,City of Edinburgh,EH8 9BX,55.94575894,-3.18544934,S02001623,S01008680
Edinburgh: St Andrew's Clermiston Church of Scotland,SC002748,City of Edinburgh,EH4 7DH,55.96047454,-3.28260279,S02001675,S01008950
215th City Of Edinburgh Guide Company,SC031161,City of Edinburgh,EH4 7BU,55.9569697,-3.28264703,S02001675,S01008950
215th City Of Edinburgh Brownie Pack,SC031312,City of Edinburgh,EH4 7EB,55.95760829,-3.28258807,S02001675,S01008950
191st City of Edinburgh Rainbow Unit,SC035328,City of Edinburgh,EH4 7DU,55.95701917,-3.28565989,S02001675,S01008950
Bruntsfield Community Nursery,SC002751,City of Edinburgh,EH10 4JS,55.93913748,-3.2075644,S02001617,S01008639
St James Episcopal Church: Leith,SC002833,City of Edinburgh,EH6 4PU,55.97658091,-3.18991766,S02001650,S01008822
Trinity After School Club,SC024455,City of Edinburgh,EH6 4QA,55.97604689,-3.19310623,S02001650,S01008822
Fettes Row and Royal Crescent Association,SC003008,City of Edinburgh,EH3 6QA,55.95942444,-3.19767236,S02001657,S01008854
New Town Concerts Society Ltd,SC015893,City of Edinburgh,EH3 6LJ,55.95767334,-3.19571222,S02001657,S01008854
Friends Of King George V And Scotland Yard Parks,SC033445,City of Edinburgh,EH3 6SF,55.95938596,-3.1988565,S02001657,S01008854
35th City of Edinburgh Rainbows,SC041466,City of Edinburgh,EH3 6RY,55.95934441,-3.19666076,S02001657,S01008854
Stewarts Melville Lions Mini Rugby Ltd,SC050639,City of Edinburgh,EH3 6QL,55.95843976,-3.19728955,S02001657,S01008854
Christ Church Morningside,SC003009,City of Edinburgh,EH10 4DD,55.93473271,-3.21050083,S02001616,S01008635
Eric Liddell Centre,SC003147,City of Edinburgh,EH10 4DP,55.93388642,-3.2097541,S02001616,S01008635
Edinburgh Napier Students' Association,SC012506,City of Edinburgh,EH10 5DT,55.93338485,-3.21324405,S02001616,S01008635
Edinburgh: Morningside United Church,SC015552,City of Edinburgh,EH10 4DJ,55.93453363,-3.20881381,S02001616,S01008635
Holy Corner Community Playgroup,SC017661,City of Edinburgh,EH10 4DD,55.93473271,-3.21050083,S02001616,S01008635
Activate Ministries,SC046061,City of Edinburgh,EH10 4DP,55.93388642,-3.2097541,S02001616,S01008635
Bruntsfield St. Oswald's,SC050913,City of Edinburgh,EH10 4DP,55.93388642,-3.2097541,S02001616,S01008635
The Dove Centre (SCIO),SC003026,City of Edinburgh,EH14 3BG,55.91172449,-3.27598501,S02001582,S01008450
Munro Community Centre,SC003195,City of Edinburgh,EH4 8AH,55.96212425,-3.31533676,S02001674,S01008945
Friends of the River Almond Walkway,SC045077,City of Edinburgh,EH4 8EX,55.95891943,-3.31673373,S02001674,S01008945
Lewis Leap,SC050181,City of Edinburgh,EH4 8EX,55.95891943,-3.31673373,S02001674,S01008945
The Edinburgh Jam Group SCIO,SC051044,City of Edinburgh,EH4 8AN,55.95871899,-3.31783216,S02001674,S01008945
Pilton Youth & Children's Project,SC003353,City of Edinburgh,EH4 4BH,55.97294869,-3.24114571,S02001666,S01008907
Pilton Equalities Project,SC010108,City of Edinburgh,EH4 4EL,55.97193783,-3.24337261,S02001666,S01008907
Prop-Stress Centre,SC017752,City of Edinburgh,EH4 4EL,55.97193783,-3.24337261,S02001666,S01008907
Friends of Forthview ,SC048261,City of Edinburgh,EH4 4DF,55.9709297,-3.24087276,S02001666,S01008907
Ama-zing Harmonies,SC048267,City of Edinburgh,EH4 4BH,55.97294869,-3.24114571,S02001666,S01008907
"Cramond Kirk, Edinburgh (Church of Scotland)",SC003430,City of Edinburgh,EH4 6NS,55.97773339,-3.29998507,S02001673,S01008941
Friends of the City Art Centre & Museums,SC003449,City of Edinburgh,EH1 1DE,55.95095364,-3.18999607,S02001622,S01008677
"St Andrew's and St George's West Church of Scotland, Edinburgh",SC008990,City of Edinburgh,EH2 2PA,55.95384291,-3.19690739,S02001622,S01008677
Edinburgh Old Town Association,SC009217,City of Edinburgh,EH1 1SR,55.95078789,-3.18481834,S02001622,S01008677
Cockburn Association,SC011544,City of Edinburgh,EH1 1SR,55.95078789,-3.18481834,S02001622,S01008677
Chessels Court Area Association,SC013741,City of Edinburgh,EH8 8AD,55.95033472,-3.18241839,S02001622,S01008677
Stills Ltd,SC014136,City of Edinburgh,EH1 1BP,55.95074409,-3.19029391,S02001622,S01008677
Brownlee Old Town Trust,SC023216,City of Edinburgh,EH1 1SR,55.95078789,-3.18481834,S02001622,S01008677
Edinburgh City Centre Churches Together,SC040773,City of Edinburgh,EH2 2PA,55.95384291,-3.19690739,S02001622,S01008677
Edinburgh Old Town Development Trust,SC042964,City of Edinburgh,EH8 8BE,55.95092104,-3.18405372,S02001622,S01008677
Turkish-Religious Foundation of Scotland,SC043772,City of Edinburgh,EH1 1PB,55.95048559,-3.18914897,S02001622,S01008677
Super Power Agency,SC046550,City of Edinburgh,EH1 1SR,55.95078789,-3.18481834,S02001622,S01008677
186th City Of Edinburgh Brownie Unit,SC050696,City of Edinburgh,EH8 8BQ,55.95096774,-3.18293413,S02001622,S01008677
Edinburgh Society Of Musicians Ltd,SC003525,City of Edinburgh,EH4 3BL,55.9519351,-3.21646675,S02001660,S01008869
Charitable Trust Of The Society Of High Constables Of Edinburgh,SC031810,City of Edinburgh,EH3 7PE,55.95081941,-3.21205982,S02001660,S01008869
Edinburgh Young Musicians,SC033153,City of Edinburgh,EH3 7PR,55.95128194,-3.21162586,S02001660,S01008869
Kilbrandon Children's Fund (Edinburgh),SC033356,City of Edinburgh,EH3 7QJ,55.950647,-3.21405622,S02001660,S01008869
51st A Edinburgh Rainbows,SC035776,City of Edinburgh,EH3 7JF,55.95029573,-3.2132285,S02001660,S01008869
73rd A City Of Edinburgh Brownie Unit,SC038123,City of Edinburgh,EH3 7JF,55.95029573,-3.2132285,S02001660,S01008869
36th City of Edinburgh Brownie Pack,SC039955,City of Edinburgh,EH3 7JF,55.95029573,-3.2132285,S02001660,S01008869
103rd B City of Edinburgh Rainbow Unit,SC044238,City of Edinburgh,EH3 7JF,55.95029573,-3.2132285,S02001660,S01008869
Edinburgh Young Musicians SCIO,SC051034,City of Edinburgh,EH3 7PR,55.95128194,-3.21162586,S02001660,S01008869
Lethem Park Trustees,SC003557,City of Edinburgh,EH6 4SP,55.97306539,-3.19293431,S02001649,S01008819
7th Edinburgh North East (Leith Sea Scouts) Group,SC031674,City of Edinburgh,EH6 4SP,55.97306539,-3.19293431,S02001649,S01008819
Edinburgh Muslim Community Association,SC035710,City of Edinburgh,EH6 4NN,55.97340179,-3.1906693,S02001649,S01008819
