Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
The Borders Citizens Advice Consortium,SC043253,Scottish Borders,TD1 1RZ,55.61806562,-2.81170814,S02002297,S01012275
Duncan Mackinnon Music and Arts Trust,SC043299,Scottish Borders,TD1 1SP,55.61863273,-2.81019557,S02002297,S01012275
Borders Care Voice,SC043731,Scottish Borders,TD1 1SW,55.61830772,-2.81042704,S02002297,S01012275
Peeblesshire Federation Of Village & Community Halls.,SC001019,Scottish Borders,EH45 8AL,55.65142163,-3.18941049,S02002293,S01012253
Peebles Old Parish Church Of Scotland,SC013316,Scottish Borders,EH45 8SW,55.65164321,-3.19157852,S02002293,S01012253
Peebles Players,SC019933,Scottish Borders,EH45 8LF,55.65301601,-3.19456036,S02002293,S01012253
Tweeddale Youth Action SCIO,SC036135,Scottish Borders,EH45 8AL,55.65142163,-3.18941049,S02002293,S01012253
Kingsmeadow Social Enterprise Ltd,SC038453,Scottish Borders,EH45 8AL,55.65142163,-3.18941049,S02002293,S01012253
Peebles Community Trust,SC050520,Scottish Borders,EH45 8AT,55.65110398,-3.18973458,S02002293,S01012253
"Innerleithen, Traquair & Walkerburn Parish Church Of Scotland",SC001100,Scottish Borders,EH44 6RH,55.61694069,-3.06135901,S02002295,S01012266
Innerleithen Playgroup,SC016190,Scottish Borders,EH44 6JJ,55.61728264,-3.05922474,S02002295,S01012266
Innerleithen Community Trust,SC038822,Scottish Borders,EH44 6JX,55.61702113,-3.05724884,S02002295,S01012266
Gavinton Village Hall (Community Fund),SC001162,Scottish Borders,TD11 3QS,55.76208169,-2.36925527,S02002303,S01012303
Westruther Public Hall,SC005313,Scottish Borders,TD3 6NF,55.73366454,-2.60428437,S02002303,S01012303
Blainslie Under-Fives Playgroup,SC006279,Scottish Borders,TD3 6NA,55.73445126,-2.5809031,S02002303,S01012303
Channelkirk and Lauder Church of Scotland,SC009892,Scottish Borders,TD2 6SQ,55.71941401,-2.65000543,S02002303,S01012303
Friends Of The Knoll,SC032287,Scottish Borders,TD11 3QS,55.76208169,-2.36925527,S02002303,S01012303
Merse Pipers' Society,SC037230,Scottish Borders,TD11 3QT,55.76261872,-2.3699456,S02002303,S01012303
The Three Brethren University of the Third Age,SC039266,Scottish Borders,TD3 6NF,55.73366454,-2.60428437,S02002303,S01012303
1st Duns Brownies,SC040253,Scottish Borders,TD11 3QL,55.77091952,-2.36742615,S02002303,S01012303
The Learning Space,SC046856,Scottish Borders,TD11 3QT,55.76261872,-2.3699456,S02002303,S01012303
Ayton and District Churches (Church of Scotland),SC001208,Scottish Borders,TD14 5LN,55.84821274,-2.22373001,S02002305,S01012312
