Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
2nd Eaglesham Brownie Pack,SC034778,East Renfrewshire,G76 0JF,55.74525349,-4.27315745,S02001565,S01008359
1st Eaglesham Rainbows,SC035871,East Renfrewshire,G76 0DX,55.74714359,-4.27204048,S02001565,S01008359
Neilston Parish Church of Scotland,SC035155,East Renfrewshire,G78 1NW,55.80805344,-4.39922613,S02001557,S01008308
Barrhead Methodist Church,SC037951,East Renfrewshire,G78 1NX,55.80878374,-4.39864864,S02001557,S01008308
3rd Williamwood Brownie Pack,SC035808,East Renfrewshire,G76 7SR,55.7851957,-4.28617027,S02001568,S01008373
2nd Netherlee Rainbow Unit,SC035906,East Renfrewshire,G44 3RQ,55.80573609,-4.27385804,S02001571,S01008393
3rd Williamwood Guides Unit,SC036297,East Renfrewshire,G76 7UQ,55.78781032,-4.29200199,S02001569,S01008380
Williamwood High School Pta,SC036644,East Renfrewshire,G76 8RF,55.77650575,-4.2774011,S02001566,S01008365
East Renfrewshire Good Causes Fundraising Charity Ltd,SC038233,East Renfrewshire,G77 5HT,55.77337059,-4.31387568,S02001564,S01008347
The South West Family Support Group,SC040186,East Renfrewshire,G77 5HT,55.77337059,-4.31387568,S02001564,S01008347
3rd Netherlee & Stamperland Rainbow Unit,SC039498,East Renfrewshire,G44 3TH,55.80279127,-4.27563305,S02001571,S01008389
Eaglesham Primary School Parent Council,SC039599,East Renfrewshire,G76 0AS,55.7387781,-4.27532976,S02001565,S01008355
Eaglesham Toddler Group,SC042745,East Renfrewshire,G76 0BA,55.73617263,-4.28495895,S02001565,S01008355
Pulse Community Radio Ltd,SC040342,East Renfrewshire,G78 2SG,55.78879152,-4.38588614,S02001559,S01008318
Neilston Community Sport Hub,SC048323,East Renfrewshire,G78 1TZ,55.79374788,-4.41741083,S02001559,S01008318
15th Glasgow (Eaglesham) Scout Group,SC040378,East Renfrewshire,G76 0HD,55.76577209,-4.28334303,S02001565,S01008360
