Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
17th Ayr Boys Brigade Company,SC042182,South Ayrshire,KA7 2JU,55.45256126,-4.6256809,S02002337,S01012466
48th Ayrshire (Dundonald) Scout  Group,SC043158,South Ayrshire,KA2 9JB,55.58185254,-4.59673322,S02002350,S01012546
Troon District Guide Association,SC043303,South Ayrshire,KA10 7EB,55.55356334,-4.63971024,S02002351,S01012551
1st Troon Rainbow Unit,SC043419,South Ayrshire,KA10 6ST,55.5615744,-4.64960546,S02002351,S01012556
Ayrshire Golf Trust,SC043425,South Ayrshire,KA19 8AD,55.35788511,-4.6825851,S02002332,S01012440
7th Ayrshire Scout Group,SC046139,South Ayrshire,KA19 8BD,55.35709005,-4.68276798,S02002332,S01012440
Carrick Coastal Rowing Club,SC046983,South Ayrshire,KA19 8BG,55.35660255,-4.6836817,S02002332,S01012440
Darroch Bequest Fund,SC043646,South Ayrshire,KA10 6AN,55.54110691,-4.67153075,S02002353,S01012567
Dundonald Games Society SCIO,SC044025,South Ayrshire,KA2 9HD,55.57761275,-4.59532666,S02002350,S01012547
"Dundonald Community Sports, Recreation and Heritage Association",SC048735,South Ayrshire,KA2 9EU,55.58009707,-4.60152041,S02002350,S01012547
TKS Martial Arts and Fitness Charitable Trust,SC044453,South Ayrshire,KA19 7ED,55.34910315,-4.68543004,S02002332,S01012436
St John's Primary Parent Council,SC044699,South Ayrshire,KA8 0JB,55.46594812,-4.62011574,S02002340,S01012491
Christ in Action Food Bank,SC045322,South Ayrshire,KA9 2BH,55.48971531,-4.61251193,S02002346,S01012523
Ayr and Prestwick Street Pastors (SCIO),SC046583,South Ayrshire,KA9 2DU,55.49045469,-4.6069248,S02002346,S01012523
1st Maybole Guide Unit,SC045833,South Ayrshire,KA19 7AW,55.35216605,-4.68431223,S02002332,S01012435
Friends of Fullarton,SC046018,South Ayrshire,KA10 7AH,55.54389049,-4.6305642,S02002353,S01012563
South Ayrshire Community Transport,SC046212,South Ayrshire,KA8 8AG,55.46807094,-4.63302565,S02002340,S01012490
Ayr Housing Aid Centre SCIO,SC049609,South Ayrshire,KA8 8AN,55.46864605,-4.63512101,S02002340,S01012490
Troon Community Sport Hub,SC047161,South Ayrshire,KA10 6EQ,55.5371734,-4.65359027,S02002353,S01012568
4th Prestwick Guide Unit,SC048421,South Ayrshire,KA9 1EJ,55.49165722,-4.59687169,S02002347,S01012529
Dementia Friendly Prestwick,SC048538,South Ayrshire,KA9 2HR,55.48591315,-4.6011159,S02002345,S01012513
HOPE Wellbeing ,SC049898,South Ayrshire,KA9 2NB,55.48471038,-4.60230296,S02002345,S01012513
Ayr Storm Basketball Club,SC048588,South Ayrshire,KA7 3NZ,55.44736559,-4.6151985,S02002336,S01012461
Carrick Resilience Team,SC049576,South Ayrshire,KA19 8AQ,55.35472133,-4.68910814,S02002332,S01012437
South Ayrshire Swim Team,SC050025,South Ayrshire,KA7 1HF,55.46673264,-4.64048364,S02002339,S01012480
"Fort, Seafield and Wallacetown Community Association SCIO",SC051189,South Ayrshire,KA7 1LB,55.46602877,-4.64061061,S02002339,S01012480
4th Prestwick Brownie Pack,SC034497,South Ayrshire,KA7 1QT,55.46124278,-4.6299442,S02002339,S01012483
