Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Home Start East Lothian,SC030943,East Lothian,EH33 1DA,55.94695772,-2.95314383,S02001543,S01008219
Tranent Youth & Community Facility,SC036626,East Lothian,EH33 1AA,55.94525216,-2.95409464,S02001543,S01008219
Clark Community Choir,SC041855,East Lothian,EH33 1JY,55.94799219,-2.95299311,S02001543,S01008219
East Lothian Foodbank,SC043523,East Lothian,EH33 1LH,55.9443004,-2.95400719,S02001543,S01008219
The Fraser Centre Community Trust,SC043597,East Lothian,EH33 1AF,55.94464859,-2.95313513,S02001543,S01008219
Sanderson's Wynd Primary School Parent Council,SC044898,East Lothian,EH33 1DA,55.94695772,-2.95314383,S02001543,S01008219
Little Buds Playgroup,SC045180,East Lothian,EH33 1AD,55.94579017,-2.95423597,S02001543,S01008219
Haddington Lunch & Social Club,SC017491,East Lothian,EH41 3JX,55.95791838,-2.77812628,S02001549,S01008256
Mr & Mrs James Ross Charitable Trust,SC022770,East Lothian,EH41 3JR,55.95658149,-2.77497633,S02001549,S01008256
East Lothian Care And Repair Charitable Trust,SC028399,East Lothian,EH41 3JL,55.95607174,-2.77602318,S02001549,S01008256
East Lothian Housing Association Ltd,SC028900,East Lothian,EH41 3JL,55.95607174,-2.77602318,S02001549,S01008256
Stoneyhill Playgroup,SC017612,East Lothian,EH21 6AT,55.94336098,-3.05907995,S02001537,S01008184
Edinburgh & Lothians Out of School Care Network,SC030533,East Lothian,EH21 6AT,55.94336098,-3.05907995,S02001537,S01008184
The Brunton Trust,SC045087,East Lothian,EH21 6AA,55.94314454,-3.05603196,S02001537,S01008184
Crookston School Project,SC049853,East Lothian,EH21 6PL,55.94304881,-3.05462039,S02001537,S01008184
West Barns Hall Club,SC017955,East Lothian,EH42 1UL,55.99423715,-2.55329341,S02001554,S01008284
Hallhill Limited,SC042689,East Lothian,EH42 1RF,55.99468742,-2.53058321,S02001554,S01008284
Rotary Club of North Berwick Trust Fund,SC046111,East Lothian,EH42 1QG,55.99038714,-2.52347121,S02001554,S01008284
Harlawhill Day Care Centre ,SC020282,East Lothian,EH32 9HH,55.95714322,-2.96745672,S02001541,S01008205
J Y Russell Bequest Trust,SC020720,East Lothian,EH39 5PX,56.05241215,-2.7035231,S02001552,S01008276
North Berwick Environment Trust,SC029992,East Lothian,EH39 5NH,56.05608254,-2.69479064,S02001552,S01008276
The North Berwick Trust Ltd,SC048462,East Lothian,EH39 5PX,56.05241215,-2.7035231,S02001552,S01008276
Innerwick Parish Welfare Association,SC020842,East Lothian,EH42 1SQ,55.94025898,-2.48661428,S02001553,S01008283
Spott Community Association (2019),SC049814,East Lothian,EH42 1RJ,55.97076962,-2.52642649,S02001553,S01008283
Hadley Court Singers Of Haddington,SC020913,East Lothian,EH41 4EP,55.95205876,-2.79522395,S02001548,S01008252
Friends of Neilson Park,SC044669,East Lothian,EH41 4EL,55.95246993,-2.79694591,S02001548,S01008252
Macmerry Miners Charitable Society,SC021013,East Lothian,EH33 1PB,55.94168342,-2.90916253,S02001546,S01008238
Haddington's History Society,SC021070,East Lothian,EH41 4NS,55.95020142,-2.79063805,S02001549,S01008258
Karele Ltd,SC045303,East Lothian,EH41 4RU,55.95165768,-2.78913039,S02001549,S01008258
Compass School Foundation,SC021159,East Lothian,EH40 3AY,55.99101902,-2.6645441,S02001553,S01008279
1st East Linton Scout Group,SC031280,East Lothian,EH40 3AX,55.98993002,-2.66154389,S02001553,S01008279
East Linton Drama Group,SC033934,East Lothian,EH40 3AL,55.98797255,-2.65963508,S02001553,S01008279
Lynton Day Centre,SC034034,East Lothian,EH40 3BJ,55.99029978,-2.66462793,S02001553,S01008279
