Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Barony 'A' Frame Trust (SCIO),SC037510,East Ayrshire,KA1 2BT,55.60805607,-4.50157277,S02001502,S01008013
Stewarton & District Historical Society ,SC011194,East Ayrshire,KA3 5AB,55.68102196,-4.51482153,S02001487,S01007935
Stewarton Annick Youth & Community Assoc,SC015832,East Ayrshire,KA3 5BG,55.67960086,-4.51837315,S02001487,S01007935
Stewarton Rambler Chair Fund,SC034302,East Ayrshire,KA3 5AB,55.68102196,-4.51482153,S02001487,S01007935
2nd Stewarton Guides,SC034529,East Ayrshire,KA3 5BU,55.67953928,-4.51655572,S02001487,S01007935
Stewarton Bands Support Group,SC041531,East Ayrshire,KA3 5AP,55.68205853,-4.51555625,S02001487,S01007935
The Zone Initiative Limited,SC011968,East Ayrshire,KA6 7QN,55.32417966,-4.39721448,S02001476,S01007873
33rd Ayrshire Scout Group,SC043258,East Ayrshire,KA6 7SN,55.3227346,-4.40031151,S02001476,S01007873
Dalmellington Parish Development Trust,SC050684,East Ayrshire,KA6 7QU,55.32315555,-4.39626986,S02001476,S01007873
Darvel Parish Church of Scotland,SC012014,East Ayrshire,KA16 9BQ,55.6073684,-4.31564561,S02001490,S01007946
1st Newmilns Guide Unit,SC036286,East Ayrshire,KA16 9HL,55.60594946,-4.33312197,S02001490,S01007946
Newmilns Regeneration Association ,SC045072,East Ayrshire,KA16 9AA,55.60628588,-4.32866458,S02001490,S01007946
Kilmaurs Community Association,SC012293,East Ayrshire,KA3 2QD,55.64313008,-4.53171725,S02001505,S01008032
1st Kilmaurs Brownies,SC037323,East Ayrshire,KA3 2QD,55.64313008,-4.53171725,S02001505,S01008032
Darvel Old Folks Committee - Mary Brown Richmond Memorial Fund,SC013059,East Ayrshire,KA17 0EZ,55.60931901,-4.29172084,S02001489,S01007944
"Covenant Church, Newmilns (Free Church of Scotland)",SC046532,East Ayrshire,KA17 0FE,55.60719807,-4.28978707,S02001489,S01007944
Darvel Hedgehog Highways Group,SC051169,East Ayrshire,KA17 0ET,55.60752711,-4.29622078,S02001489,S01007944
Cumnock Baptist Church,SC013283,East Ayrshire,KA16 9EW,55.60993417,-4.33107215,S02001490,S01007947
"Loudoun Church of Scotland, Newmilns",SC013880,East Ayrshire,KA16 9EW,55.60993417,-4.33107215,S02001490,S01007947
Dalrymple Parish Church (Church of Scotland),SC013503,East Ayrshire,KA6 6GY,55.3996254,-4.58394338,S02001477,S01007876
Catrine Parish Church of Scotland,SC013689,East Ayrshire,KA5 6BJ,55.51449577,-4.37197907,S02001480,S01007894
1st Mauchline Guide Unit,SC038456,East Ayrshire,KA5 6BE,55.51541052,-4.37347562,S02001480,S01007894
2nd Mauchline Rainbow Unit,SC039027,East Ayrshire,KA5 6AR,55.51678762,-4.37244967,S02001480,S01007894
Lugar Parish Church of Scotland,SC014055,East Ayrshire,KA18 3LB,55.46260146,-4.23577377,S02001481,S01007901
South Ayrshire Disabled Club,SC014942,East Ayrshire,KA6 7TP,55.31105851,-4.3989439,S02001476,S01007871
Sorn Parish Church of Scotland,SC015899,East Ayrshire,KA5 6HU,55.51063985,-4.29128671,S02001481,S01007904
Sorn Village Hall,SC026316,East Ayrshire,KA5 6HW,55.5142877,-4.32330551,S02001481,S01007904
New Cumnock Young Farmers Club,SC016195,East Ayrshire,KA18 4QW,55.36875305,-4.24780461,S02001476,S01007870
Hurlford & Crookedholm Early Learning and Childcare Services,SC016335,East Ayrshire,KA1 5BU,55.6000298,-4.45443593,S02001492,S01007957
1st Hurlford Guide Unit,SC036282,East Ayrshire,KA1 5HJ,55.60004205,-4.45022977,S02001492,S01007957
Hurlford & Crookedholm ELCS (SCIO),SC049424,East Ayrshire,KA1 5BU,55.6000298,-4.45443593,S02001492,S01007957
The Avenue Childcare Services,SC018051,East Ayrshire,KA3 2BJ,55.62608203,-4.50488208,S02001500,S01008002
Knockinlaw Community Association,SC043049,East Ayrshire,KA3 2AF,55.62467817,-4.50320395,S02001500,S01008002
New Cumnock Evangelical Church,SC019798,East Ayrshire,KA18 4QF,55.38799657,-4.20337663,S02001481,S01007898
Improving New Cumnock Limited,SC046328,East Ayrshire,KA18 4PR,55.35990144,-4.18076735,S02001481,S01007898
46th Ayrshire (New Cumnock) Scout Group,SC046659,East Ayrshire,KA18 4QG,55.3863072,-4.21131893,S02001481,S01007898
Catrine Community Trust,SC020088,East Ayrshire,KA5 6QP,55.5050885,-4.33628773,S02001478,S01007886
East Ayrshire Coalfield Communities Federation,SC032514,East Ayrshire,KA5 6QP,55.5050885,-4.33628773,S02001478,S01007886
Air Training Corps No 0327 (Kilmarnock) Squadron (Non Public Sports & Welfare Funds),SC020307,East Ayrshire,KA1 1SL,55.60191761,-4.50726243,S02001503,S01008021
Get Ayrshire Physical (SCIO),SC049316,East Ayrshire,KA1 1SW,55.60091092,-4.50857937,S02001503,S01008021
Shearer Bequest,SC020331,East Ayrshire,KA1 4PT,55.58588361,-4.49619406,S02001493,S01007966
Atrium Homes,SC028506,East Ayrshire,KA1 4PS,55.58519762,-4.49545224,S02001493,S01007966
Kilmarnock: New Laigh Kirk (Church of Scotland),SC031334,East Ayrshire,KA1 4PT,55.58588361,-4.49619406,S02001493,S01007966
Waterside Community Association,SC020791,East Ayrshire,KA3 6JB,55.66195147,-4.40854447,S02001486,S01007927
Hurlford Community Association,SC020829,East Ayrshire,KA1 5EQ,55.59558738,-4.44555506,S02001492,S01007955
Helping Hands Project,SC021501,East Ayrshire,KA1 4DY,55.59327887,-4.49850504,S02001495,S01007974
24th Ayrshire (Darvel) Scouts Group,SC022109,East Ayrshire,KA17 0JY,55.60724618,-4.28142248,S02001489,S01007943
2nd Darvel Brownie Unit,SC031084,East Ayrshire,KA17 0LB,55.60671192,-4.28115329,S02001489,S01007943
DART,SC049591,East Ayrshire,KA17 0LA,55.6076932,-4.28348077,S02001489,S01007943
Loudoun Valley Trust,SC022110,East Ayrshire,KA16 9LB,55.60985427,-4.30678903,S02001490,S01007945
1st Darvel Guides,SC031982,East Ayrshire,KA16 9DW,55.60859124,-4.32132267,S02001490,S01007945
"Darvel, Newmilns & Galston District Guide Association",SC036293,East Ayrshire,KA16 9DW,55.60859124,-4.32132267,S02001490,S01007945
Abbeyfield Kilmarnock Society Ltd,SC022212,East Ayrshire,KA6 7DX,55.43278596,-4.46860774,S02001479,S01007890
Rascals Out of School Care,SC024395,East Ayrshire,KA3 5PF,55.6820743,-4.50512117,S02001487,S01007934
1st Fenwick Brownie Unit,SC040683,East Ayrshire,KA3 5PQ,55.68259331,-4.50523391,S02001487,S01007934
1st Fenwick Rainbow Unit,SC046228,East Ayrshire,KA3 5PQ,55.68259331,-4.50523391,S02001487,S01007934
Council Of Voluntary Organisations (East Ayrshire),SC024931,East Ayrshire,KA1 3GZ,55.6026704,-4.49283115,S02001495,S01007976
Holiday Project,SC030795,East Ayrshire,KA1 3GZ,55.6026704,-4.49283115,S02001495,S01007976
Stuff For Kids And Youth Project,SC033497,East Ayrshire,KA1 3GZ,55.6026704,-4.49283115,S02001495,S01007976
Royal Scottish Country Dance Society Kilmarnock & District Branch,SC025014,East Ayrshire,KA3 3HJ,55.68305987,-4.52413196,S02001488,S01007937
1st Stewarton Rangers,SC034528,East Ayrshire,KA3 5BE,55.68253793,-4.51716203,S02001488,S01007937
Kilmarnock & Loudoun Advanced Motorists,SC025301,East Ayrshire,KA1 1TT,55.60060705,-4.51638668,S02001503,S01008022
2nd Hurlford Brownie Unit,SC036283,East Ayrshire,KA1 1QE,55.59812685,-4.51854553,S02001503,S01008022
3rd Howard Rainbows,SC036699,East Ayrshire,KA1 1TB,55.59742439,-4.51861162,S02001503,S01008022
3rd A Howard Rainbows,SC036700,East Ayrshire,KA1 1TB,55.59742439,-4.51861162,S02001503,S01008022
East Ayrshire (South) Forum On Disability,SC025429,East Ayrshire,KA18 4BU,55.39411588,-4.17788234,S02001482,S01007906
Muirkirk Day Centre Management Committee,SC025549,East Ayrshire,KA18 3RE,55.51788667,-4.06800182,S02001481,S01007903
Muirkirk Community Association,SC027665,East Ayrshire,KA18 3RD,55.52228582,-4.06561869,S02001481,S01007903
Muirkirk Enterprise Group,SC033676,East Ayrshire,KA18 3RA,55.52146287,-4.06698549,S02001481,S01007903
Muirkirk Youth Support and Development Team,SC049714,East Ayrshire,KA18 3RA,55.52146287,-4.06698549,S02001481,S01007903
Kilmarnock YMCA,SC025608,East Ayrshire,KA3 1AP,55.61234597,-4.49395352,S02001501,S01008011
Kilmarnock YMCA Plus SCIO,SC047693,East Ayrshire,KA3 1AP,55.61234597,-4.49395352,S02001501,S01008011
Kilmarnock Chinese Community Association SCIO,SC047834,East Ayrshire,KA3 1AA,55.61271881,-4.49639103,S02001501,S01008011
Patchwork Recovery Community SCIO,SC050751,East Ayrshire,KA3 1DW,55.61442587,-4.49510202,S02001501,S01008011
Mauchline Burns Bairns Under 5's Group,SC028797,East Ayrshire,KA5 5BT,55.51455062,-4.38303897,S02001480,S01007895
Mauchline Community Association SCIO,SC047139,East Ayrshire,KA5 5DA,55.51586929,-4.37947528,S02001480,S01007895
Cumnock And District Leisure Group,SC028890,East Ayrshire,KA18 1UB,55.46006775,-4.26843695,S02001484,S01007919
Flame Christian Fellowship,SC029450,East Ayrshire,KA17 0AD,55.61011534,-4.28179556,S02001489,S01007942
Patna Community Association,SC030080,East Ayrshire,KA6 7NS,55.35707751,-4.49945472,S02001477,S01007879
Volunteer Centre East Ayrshire,SC030266,East Ayrshire,KA3 2JB,55.63193355,-4.48943087,S02001499,S01007993
Dalrymple Community Association,SC030275,East Ayrshire,KA6 6DP,55.3975753,-4.59458136,S02001477,S01007875
"Dalrymple, Skeldon and Hollybush Project",SC046688,East Ayrshire,KA6 6DF,55.3966071,-4.59276476,S02001477,S01007875
Rankinston Community Association,SC030301,East Ayrshire,KA6 7HB,55.40045393,-4.44762105,S02001478,S01007881
Drongan The Schaw Kirk (Church of Scotland),SC030714,East Ayrshire,KA6 7ED,55.39158888,-4.5167771,S02001477,S01007880
St Marnock's Rainbow Unit (1st Howard),SC031079,East Ayrshire,KA1 3RR,55.58728945,-4.48717384,S02001494,S01007968
Dalmellington Parish Church of Scotland,SC031474,East Ayrshire,KA6 7TW,55.31215032,-4.39644103,S02001476,S01007872
Bellbank Project,SC037440,East Ayrshire,KA6 7UA,55.31132228,-4.40061456,S02001476,S01007872
C.A.N.I. Community Hub,SC050391,East Ayrshire,KA6 7UA,55.31132228,-4.40061456,S02001476,S01007872
20th Ayrshire (Stewarton) Scout Group,SC032009,East Ayrshire,KA3 5EU,55.68585587,-4.51490921,S02001487,S01007932
The Potters House,SC033482,East Ayrshire,KA3 5ES,55.68641552,-4.51523154,S02001487,S01007932
1st Stewarton Brownies,SC034533,East Ayrshire,KA3 5ER,55.6864425,-4.51303763,S02001487,S01007932
Stewarton Initiative's,SC048155,East Ayrshire,KA3 5HF,55.68697123,-4.51486947,S02001487,S01007932
