Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Bo'ness Public Primary School Parent Council and Parent Teaching Association ,SC047083,Falkirk,EH51 9NL,56.01595626,-3.60454277,S02001736,S01009255
Rainbow House Grangemouth Spiritualist Church,SC046643,Falkirk,FK3 8TQ,56.02031205,-3.7155259,S02001727,S01009210
Grangemouth Golf Club (SCIO),SC050955,Falkirk,FK2 0YA,55.99612809,-3.68703517,S02001727,S01009210
Laurieston Old Folks Welfare Association (SCIO),SC046977,Falkirk,FK2 9LG,55.99753012,-3.74955302,S02001729,S01009215
Friends of Falkirk War Memorial SCIO,SC048322,Falkirk,FK2 9QB,55.99512569,-3.75244277,S02001729,S01009215
Friends of Tremanna SCIO,SC047225,Falkirk,FK1 3HJ,55.93375955,-3.83683946,S02001723,S01009185
Found Church UK,SC047516,Falkirk,FK2 8BT,56.03054775,-3.79442714,S02001708,S01009116
Rainbow Muslim Womens Group ,SC047758,Falkirk,FK2 9DX,56.00293633,-3.75990099,S02001714,S01009148
Westfield Park Community Centre (SCIO),SC048409,Falkirk,FK2 9DX,56.00293633,-3.75990099,S02001714,S01009148
Dawson Sports Development Association SCIO,SC049198,Falkirk,FK2 7RG,56.01609228,-3.78490081,S02001711,S01009126
Bainsford Hall Community Group,SC049761,Falkirk,FK2 7RZ,56.01487676,-3.78816553,S02001711,S01009128
Hallglen Hub,SC050121,Falkirk,FK1 2QA,55.98721687,-3.77760621,S02001721,S01009179
Falkirk Football Heritage Trust,SC050471,Falkirk,FK1 5JX,55.98818689,-3.79870004,S02001720,S01009173
Stoneywood Community Project,SC050494,Falkirk,FK6 5DJ,56.02091278,-3.90767666,S02001697,S01009059
Bainsford War Memorial  Association,SC050591,Falkirk,FK2 7NE,56.01264912,-3.78685945,S02001711,S01009131
KLSB Community Group,SC050944,Falkirk,FK5 4LT,56.03095087,-3.80620993,S02001706,S01009104
Scott Martin Trust,SC051224,Falkirk,FK2 9DG,56.00360792,-3.76509569,S02001714,S01009147
Camelon Thistle Football Club,SC032394,Falkirk,FK1 4NP,56.00139604,-3.82139678,S02001717,S01009159
