Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Largs St Columba Experience,SC040472,North Ayrshire,KA30 8PX,55.80323521,-4.8696955,S02002129,S01011333
West Kilbride Museum Trust,SC022637,North Ayrshire,KA23 9LQ,55.69249925,-4.86346541,S02002126,S01011312
Royal Scottish Country Dance Society North Ayrshire Branch,SC026565,North Ayrshire,KA23 9HT,55.68822175,-4.86763997,S02002126,S01011312
Friends Of Portencross Castle,SC028181,North Ayrshire,KA23 9HP,55.69063213,-4.86873955,S02002126,S01011312
West Kilbride Community Sports Club SCIO,SC044832,North Ayrshire,KA23 9LH,55.6918627,-4.86454877,S02002126,S01011312
Ardrossan & Saltcoats Kirkgate Parish Church of Scotland,SC023003,North Ayrshire,KA21 5AE,55.63829382,-4.79255209,S02002115,S01011259
Ardrossan Youth Association,SC023434,North Ayrshire,KA22 7DW,55.6526996,-4.80295807,S02002114,S01011252
Kilbirnie & Glengarnock Community Association,SC023717,North Ayrshire,KA25 7HA,55.76364659,-4.68940066,S02002131,S01011339
Garnock Valley Disability Forum,SC024056,North Ayrshire,KA15 1BD,55.74710727,-4.64011963,S02002133,S01011348
"F.R.I.E.N.D.S. (For Real Issues Environment Nature Disabled, Stevenston)",SC024354,North Ayrshire,KA20 3AU,55.64141525,-4.74428362,S02002117,S01011271
Air Training Corps No 1195 Irvine Squadron Non Public Sports & Welfare Funds,SC024706,North Ayrshire,KA12 0AA,55.61712248,-4.6667109,S02002108,S01011225
North Ayrshire Sports Association For The Disabled,SC026894,North Ayrshire,KA12 0TH,55.61907327,-4.66711344,S02002108,S01011225
16th Irvine Brownie Unit,SC038535,North Ayrshire,KA12 0TU,55.62285264,-4.66651245,S02002108,S01011225
Vineburgh Community Centre,SC050414,North Ayrshire,KA12 0PS,55.62117968,-4.66366663,S02002108,S01011225
North Ayrshire Forum On Disability,SC025362,North Ayrshire,KA21 6ES,55.64711899,-4.77958968,S02002116,S01011265
