Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Forestbank Community Education Assoc,SC017013,West Lothian,EH54 6DX,55.89835249,-3.51253385,S02002490,S01013326
East Whitburn Community Education Centre,SC017039,West Lothian,EH47 8EX,55.86729841,-3.6608445,S02002497,S01013367
East Whitburn And Redmill Old Age Pensioner's Association,SC038061,West Lothian,EH47 8EU,55.86826326,-3.66059802,S02002497,S01013367
Bennie Museum,SC017071,West Lothian,EH48 4HU,55.90353605,-3.64372584,S02002504,S01013415
Livingston Youth Trust,SC017112,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Carers Of West Lothian,SC019628,West Lothian,EH54 6AX,55.88900507,-3.52724845,S02002488,S01013309
James Wood Bequest For Poor,SC019706,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
James Wood Bequest For A Nurse,SC019708,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
James Wood Bequest For The Poor,SC019709,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
John Armstrong Bequest For The Cross Well,SC019710,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
David Forrester Bequest,SC019711,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Mrs Christina Muir Trust For Poor,SC019712,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Quarter Farm Mortification For Benefit Of Poor,SC019714,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Captain Matthew & Mrs White Fund For Poor,SC019715,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Norman M Henderson Bequest For Poor,SC019716,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Miss Ellen Murray Aitken Trust For Poor,SC019717,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Miss Margaret Marshall Aitken Bequest For Deserving Poor,SC019718,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
William Greenhill Bequest For Deserving Poor,SC019719,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Whitten & Hebson Bequests For Poor,SC019720,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Bathgate & Boghall Youth & Community Endeavour Trust,SC020953,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
West Lothian Council Charitable Trusts,SC025091,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
West Lothian Trust For The Benefit Of People With Disabilities,SC029023,West Lothian,EH54 6FF,55.88727041,-3.51491672,S02002488,S01013309
Home-Start West Lothian,SC029770,West Lothian,EH54 6TS,55.89151984,-3.52880241,S02002488,S01013309
