Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
The Arbroath Spiritualists Centre,SC044276,Angus,DD11 1NB,56.55822866,-2.58219487,S02001353,S01007187
Arbroath Street Pastors,SC044959,Angus,DD11 1EU,56.56039248,-2.57863245,S02001353,S01007187
"Mum and Me, SCIO",SC048636,Angus,DD11 1JG,56.56306208,-2.58410777,S02001353,S01007187
Arbroath Improvement Trust,SC005622,Angus,DD11 1AG,56.55828362,-2.5800482,S02001353,S01007188
Angus Independent Advocacy,SC025687,Angus,DD11 1AN,56.55787602,-2.58075779,S02001353,S01007188
Arbroath Congregation Of Jehovahs Witnesses,SC005788,Angus,DD11 1NX,56.55746581,-2.58394017,S02001353,S01007186
Angus Citizens Advice Bureau (SCIO),SC010051,Angus,DD11 1NN,56.55823564,-2.5864412,S02001353,S01007186
Community Alcohol Free Environment Cafe,SC024945,Angus,DD11 1NF,56.55805971,-2.58373782,S02001353,S01007186
Arbroath Pipe Band,SC031347,Angus,DD11 1NG,56.55842634,-2.58410139,S02001353,S01007186
Colin Grant Charitable Trust,SC032613,Angus,DD11 1NF,56.55805971,-2.58373782,S02001353,S01007186
Arbroath Courthouse Community Trust,SC048065,Angus,DD11 1BB,56.55642749,-2.58120737,S02001353,S01007186
Carnoustie Barry & Panbride Sick Nursing Assoc,SC005926,Angus,DD7 6DY,56.50959869,-2.70352225,S02001349,S01007168
Carnoustie Church Of Scotland,SC015146,Angus,DD7 6DY,56.50959869,-2.70352225,S02001349,S01007168
1st Carnoustie Boys' Brigade Company and Girls' Association,SC021408,Angus,DD7 6DQ,56.50702472,-2.70589541,S02001349,S01007168
Carlogie Out Of School Care Club (K/A Carlogie Fun Club),SC035187,Angus,DD7 6DS,56.506684,-2.70260716,S02001349,S01007168
Carnoustie And District Pipe Band,SC040015,Angus,DD7 6HU,56.5083363,-2.70749583,S02001349,S01007168
Carnoustie Memories,SC048520,Angus,DD7 6DY,56.50959869,-2.70352225,S02001349,S01007168
Arbroath West Kirk Church of Scotland,SC006482,Angus,DD11 3AZ,56.55979444,-2.59305456,S02001353,S01007184
Activities 4 All Arbroath,SC050364,Angus,DD11 1RG,56.55849399,-2.58880422,S02001353,S01007184
Round O Five O,SC051281,Angus,DD11 2BD,56.55878614,-2.59160708,S02001353,S01007184
Discovery Camps Trust,SC007745,Angus,DD7 7AR,56.50193443,-2.71933296,S02001349,S01007164
Royal British Legion Scotland Carnoustie Branch,SC029147,Angus,DD7 7PH,56.50106192,-2.71951137,S02001349,S01007164
The Carnoustie Haven,SC045291,Angus,DD7 7EB,56.50100217,-2.7127362,S02001349,S01007164
Angus Access Panel,SC007784,Angus,DD8 3HU,56.6475165,-2.8872193,S02001365,S01007257
Sarah Salyer Nurses Memorial Trust,SC030235,Angus,DD8 3AG,56.64539757,-2.88955036,S02001365,S01007257
Duncan Michie Trust,SC007873,Angus,DD9 7YZ,56.91289637,-2.92650123,S02001369,S01007282
Menmuir Parish Hall Management Committee,SC022266,Angus,DD9 7RS,56.75656141,-2.83174542,S02001369,S01007282
Brechin Horticultural Society,SC038586,Angus,DD9 7UJ,56.80238679,-2.76897982,S02001369,S01007282
Lethnot Hall Community Group,SC038744,Angus,DD9 7UG,56.80561516,-2.74626653,S02001369,S01007282
Brechin Community Pantry,SC047269,Angus,DD9 7RP,56.77667018,-2.76830632,S02001369,S01007282
Combined Productions,SC049821,Angus,DD9 7RW,56.76329259,-2.78854577,S02001369,S01007282
St Andrews Episcopal Church: Brechin,SC007909,Angus,DD9 6JP,56.73224598,-2.66500248,S02001362,S01007239
Society Of Friends Of Brechin Cathedral,SC015770,Angus,DD9 6JW,56.73112528,-2.6645741,S02001362,S01007239
Brechin Community Football Trust,SC049645,Angus,DD9 6LN,56.73551671,-2.66824767,S02001362,S01007239
Stepping Stones Playgroup,SC007912,Angus,DD8 1BZ,56.64318097,-2.89546618,S02001366,S01007265
3rd Forfar Guides,SC031367,Angus,DD8 1AZ,56.64400887,-2.89152335,S02001366,S01007265
Farnell Parish Church Of Scotland,SC007997,Angus,DD9 6UF,56.68256114,-2.6187166,S02001360,S01007229
Edzell Lethnot Glenesk Church of Scotland,SC013105,Angus,DD9 7QY,56.75429996,-2.67028211,S02001360,S01007229
Aberlemno Parish Church Of Scotland,SC018944,Angus,DD9 6SZ,56.69062383,-2.72145907,S02001360,S01007229
The Glenesk Trust,SC035318,Angus,DD9 6SG,56.72697598,-2.66770389,S02001360,S01007229
2nd Montrose Scout Group,SC044663,Angus,DD9 6UA,56.70650653,-2.58262179,S02001360,S01007229
Angus Society for the Blind,SC008915,Angus,DD11 3RR,56.59707074,-2.64852169,S02001350,S01007172
1st Friockheim Guide Company,SC035376,Angus,DD11 4XG,56.60719371,-2.60617797,S02001350,S01007172
1st Arbroath Guides,SC039392,Angus,DD11 4XG,56.60719371,-2.60617797,S02001350,S01007172
1st Arbroath Ranger Unit,SC046281,Angus,DD11 4XG,56.60719371,-2.60617797,S02001350,S01007172
Monifieth Parish Church of Scotland,SC008965,Angus,DD5 4ET,56.48398625,-2.81901624,S02001347,S01007150
Monifieth Singers,SC019943,Angus,DD5 4AG,56.48369404,-2.81426861,S02001347,S01007150
Monifieth Community Resource Group,SC035617,Angus,DD5 4ET,56.48398625,-2.81901624,S02001347,S01007150
Duncan Hall Trust Kinnettles,SC009402,Angus,DD8 1TH,56.62291432,-2.93672361,S02001363,S01007244
Kingsmuir Village Hall,SC012829,Angus,DD8 2RR,56.63248654,-2.8498134,S02001363,S01007244
Royal Scottish Country Dance Society Forfar Branch,SC025423,Angus,DD8 2RQ,56.63282974,-2.85086441,S02001363,S01007244
Forfar Dramatic Society,SC028606,Angus,DD8 2LF,56.61301057,-2.86262194,S02001363,S01007244
Montrose: Old & St Andrew's Church of Scotland,SC009934,Angus,DD10 8NB,56.71327465,-2.4666603,S02001357,S01007214
The George & Annie Keir Fund,SC021333,Angus,DD10 8NB,56.71327465,-2.4666603,S02001357,S01007214
Montrose Old Church Benevolent Fund,SC026963,Angus,DD10 8NB,56.71327465,-2.4666603,S02001357,S01007214
Charleston Pre-School Playgroup Parent & Toddlers,SC010427,Angus,DD8 1UF,56.59956791,-3.00751698,S02001363,S01007247
