Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Barra Festival Society - Comann Feis Bharraigh,SC003856,Na h-Eileanan Siar,HS9 5XD,56.95564762,-7.48776286,S02001687,S01009014
Voluntary Action Barra & Vatersay,SC015602,Na h-Eileanan Siar,HS9 5XD,56.95564762,-7.48776286,S02001687,S01009014
Comunn Eachdraidh Bharraidh Agus Bhatarsaidh - Barra And Vatersay Heritage,SC023908,Na h-Eileanan Siar,HS9 5XB,56.95600795,-7.49409195,S02001687,S01009014
Barra Children's Centre,SC029076,Na h-Eileanan Siar,HS9 5XD,56.95564762,-7.48776286,S02001687,S01009014
Castlebay Community Hall,SC029795,Na h-Eileanan Siar,HS9 5XD,56.95564762,-7.48776286,S02001687,S01009014
Board Of Management Of Barra & Vatersay Hospice For The Care Of The Terminally Ill,SC035655,Na h-Eileanan Siar,HS9 5XD,56.95564762,-7.48776286,S02001687,S01009014
Lasagan,SC036017,Na h-Eileanan Siar,HS9 5XD,56.95564762,-7.48776286,S02001687,S01009014
Coimhearsnachd Bharraidh Agus Bhatarsaidh (Barra and Vatersay Community) Limited,SC041923,Na h-Eileanan Siar,HS9 5XB,56.95600795,-7.49409195,S02001687,S01009014
Beairteas Bharraigh Ltd,SC047589,Na h-Eileanan Siar,HS9 5XD,56.95564762,-7.48776286,S02001687,S01009014
Barra Church Of Scotland,SC003980,Na h-Eileanan Siar,HS9 5XR,56.98109821,-7.50251203,S02001687,S01009015
Cobhair Bharraigh (SCIO),SC032278,Na h-Eileanan Siar,HS9 5XL,56.95822072,-7.50249052,S02001687,S01009015
Garadh a Bhagh a Tuath SCIO,SC041742,Na h-Eileanan Siar,HS9 5YQ,56.99994406,-7.42419624,S02001687,S01009015
Communn Eachdraidh A` Rudha,SC006306,Na h-Eileanan Siar,HS2 0QG,58.20869622,-6.2145012,S02001695,S01009048
Lower Bayble Recreational Association,SC029687,Na h-Eileanan Siar,HS2 0QB,58.19906762,-6.22529861,S02001695,S01009048
Point Sport And Recreation Association,SC036014,Na h-Eileanan Siar,HS2 0QG,58.20869622,-6.2145012,S02001695,S01009048
Point and Sandwick Development Trust,SC041048,Na h-Eileanan Siar,HS2 0BW,58.20244213,-6.26867758,S02001695,S01009048
Point and Sandwick Coastal Community Path ,SC046771,Na h-Eileanan Siar,HS2 0BW,58.20244213,-6.26867758,S02001695,S01009048
Garrabost Gniomhach: Active Garrabost,SC050655,Na h-Eileanan Siar,HS2 0BW,58.20244213,-6.26867758,S02001695,S01009048
Benbecula Community Association,SC006367,Na h-Eileanan Siar,HS7 5QA,57.44282768,-7.35848488,S02001688,S01009019
South Uist Youth Development Group,SC031860,Na h-Eileanan Siar,HS7 5PJ,57.42558058,-7.35859317,S02001688,S01009019
"St Columba Old Parish Church of Scotland, Stornoway",SC006777,Na h-Eileanan Siar,HS2 0PF,58.2098857,-6.25125649,S02001695,S01009047
Urras Eaglais Na H-Aoidhe,SC030892,Na h-Eileanan Siar,HS2 0PN,58.21803756,-6.24545006,S02001695,S01009047
Clean Coast Outer Hebrides,SC049307,Na h-Eileanan Siar,HS2 0PD,58.20834068,-6.25955606,S02001695,S01009047
Kinloch Historical Society,SC006858,Na h-Eileanan Siar,HS2 9PJ,58.10250272,-6.53167439,S02001690,S01009025
Balallan & District Recreation Assoc,SC007772,Na h-Eileanan Siar,HS2 9PN,58.09322443,-6.59300107,S02001690,S01009025
Kinloch Church of Scotland,SC008004,Na h-Eileanan Siar,HS2 9JT,58.10398947,-6.49152946,S02001690,S01009025
Hebridean Childcare (SCIO),SC019878,Na h-Eileanan Siar,HS2 9QA,58.08892704,-6.51736525,S02001690,S01009025
Keose And Glebe Community Association,SC028546,Na h-Eileanan Siar,HS2 9JT,58.10398947,-6.49152946,S02001690,S01009025
Pairc Social Club,SC030449,Na h-Eileanan Siar,HS2 9QD,58.09013523,-6.47862694,S02001690,S01009025
Orinsay Village Association,SC030715,Na h-Eileanan Siar,HS2 9RG,58.0187828,-6.463164,S02001690,S01009025
Cairdean Cordal Ceann A Loch,SC031007,Na h-Eileanan Siar,HS2 9PT,58.08950972,-6.61932335,S02001690,S01009025
Erisort Trust,SC031813,Na h-Eileanan Siar,HS2 9QA,58.08892704,-6.51736525,S02001690,S01009025
Urras Leabhraichean Nan Eilean - The Islands Book Trust,SC032682,Na h-Eileanan Siar,HS2 9PN,58.09322443,-6.59300107,S02001690,S01009025
Pairc Trust,SC035193,Na h-Eileanan Siar,HS2 9QA,58.08892704,-6.51736525,S02001690,S01009025
Co-Chomunn Na Pairc,SC038920,Na h-Eileanan Siar,HS2 9QA,58.08892704,-6.51736525,S02001690,S01009025
Muaitheabhal Community Wind Farm Trust,SC041621,Na h-Eileanan Siar,HS2 9PN,58.09322443,-6.59300107,S02001690,S01009025
Hebridean Connections,SC042503,Na h-Eileanan Siar,HS2 9QA,58.08892704,-6.51736525,S02001690,S01009025
Lochs Agricultural Society,SC043297,Na h-Eileanan Siar,HS2 9QB,58.08505622,-6.54019002,S02001690,S01009025
Pairc Sports Hall,SC044134,Na h-Eileanan Siar,HS2 9QB,58.08505622,-6.54019002,S02001690,S01009025
