Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Kirkcaldy 2 Ranger Guide Unit,SC031200,Fife,KY1 1DB,56.11446272,-3.16332482,S02001784,S01009479
Fife Rape And Sexual Assault Centre,SC033050,Fife,KY1 1LU,56.10748996,-3.15952873,S02001784,S01009479
Greener Kirkcaldy Ltd,SC041412,Fife,KY1 1XT,56.11005258,-3.16410832,S02001784,S01009479
The Adam Smith Global Foundation,SC042981,Fife,KY1 1HL,56.11132937,-3.1563637,S02001784,S01009479
Fife Migrants Forum,SC043053,Fife,KY1 1XT,56.11005258,-3.16410832,S02001784,S01009479
Kings Theatre Kirkcaldy Limited,SC045793,Fife,KY1 1HR,56.11248266,-3.15506354,S02001784,S01009479
Fife Federation of Tenants & Residents Associations,SC046388,Fife,KY1 1ED,56.1108928,-3.16075673,S02001784,S01009479
Fife Centre for Equalities,SC046683,Fife,KY1 1XT,56.11005258,-3.16410832,S02001784,S01009479
Cat and Chat SCIO,SC046991,Fife,KY1 1NH,56.10813775,-3.15752219,S02001784,S01009479
KRFC Blues Limited,SC047751,Fife,KY1 1UR,56.1090685,-3.16555797,S02001784,S01009479
Glenrothes North Congregation Of Jehovahs Witnesses,SC001804,Fife,KY8 4FE,56.19757004,-3.02915251,S02001818,S01009643
3rd Cupar Brownies,SC031285,Fife,KY8 4FT,56.1959538,-3.03655484,S02001818,S01009643
Leven Amateur Musical Association,SC040996,Fife,KY8 4FJ,56.19654787,-3.03428235,S02001818,S01009643
"Creich, Flisk and Kilmany Church of Scotland",SC001907,Fife,KY15 5AL,56.31726909,-3.015751,S02001827,S01009686
Age Concern Cupar (SCIO),SC009599,Fife,KY15 5HE,56.31818086,-3.01522552,S02001827,S01009686
Miss Agnes Walker Trust,SC012336,Fife,KY15 5AS,56.31824179,-3.01217148,S02001827,S01009686
Include Me (SCIO),SC050528,Fife,KY15 5AS,56.31824179,-3.01217148,S02001827,S01009686
Fife Family History Society (SCIO),SC051133,Fife,KY15 5AS,56.31824179,-3.01217148,S02001827,S01009686
Age Concern Newburgh & District,SC001980,Fife,KY14 6AU,56.35236203,-3.23187441,S02001825,S01009678
St Katherines Newburgh Trust,SC011633,Fife,KY14 6AU,56.35236203,-3.23187441,S02001825,S01009678
St Peters and St Mary Capital Fund,SC030625,Fife,KY14 6HH,56.35352814,-3.22208901,S02001825,S01009678
League Of Friends Of Queen Margaret Hospital Dunfermline,SC002069,Fife,KY11 4RZ,56.06340574,-3.42646029,S02001754,S01009342
West Fife Leisure Club,SC020661,Fife,KY11 4QU,56.06216426,-3.43279069,S02001754,S01009342
Ferryfield Playgroup,SC002153,Fife,KY15 4HA,56.31986107,-3.01082387,S02001828,S01009692
St Marys Episcopal Church: Ladybank,SC002166,Fife,KY15 4UE,56.32273252,-2.99686474,S02001828,S01009692
Castlehill Community Assoc,SC007751,Fife,KY15 4HA,56.31986107,-3.01082387,S02001828,S01009692
Cupar Pre School Playgroup,SC014204,Fife,KY15 4LS,56.31934931,-3.01077801,S02001828,S01009692
St James The Great Scottish Episcopal Church: Cupar,SC019080,Fife,KY15 4UE,56.32273252,-2.99686474,S02001828,S01009692
St James Endowment,SC022482,Fife,KY15 4UE,56.32273252,-2.99686474,S02001828,S01009692
St Andrews Free Church of Scotland ,SC045054,Fife,KY15 4HQ,56.321008,-3.00458074,S02001828,S01009692
Castlehill Community Association (SCIO),SC049655,Fife,KY15 4HA,56.31986107,-3.01082387,S02001828,S01009692
County Of Fife Guides Association,SC002196,Fife,KY11 8BH,56.05612602,-3.43741642,S02001758,S01009361
2nd Cowdenbeath Rainbows,SC040895,Fife,KY11 8BH,56.05612602,-3.43741642,S02001758,S01009361
Heart Start,SC002319,Fife,KY16 8LL,56.32364229,-2.77982822,S02001836,S01009727
Heart Start St Andrews And East Neuk Of Fife,SC026527,Fife,KY16 8LL,56.32364229,-2.77982822,S02001836,S01009727
Rhet Fife Countryside Initiative Limited,SC033223,Fife,KY16 8NR,56.31162048,-2.83101811,S02001836,S01009727
2nd St Andrews Rainbow Unit,SC045249,Fife,KY16 8NN,56.31776958,-2.8059959,S02001836,S01009727
Kirkcaldy Congregational Church,SC002321,Fife,KY1 2PN,56.12026938,-3.14675598,S02001794,S01009528
Limekilns Church Of Scotland,SC002435,Fife,KY11 3HT,56.03421499,-3.48104293,S02001743,S01009288
Limekilns Church Toddlers & Playgroup,SC003093,Fife,KY11 3HT,56.03421499,-3.48104293,S02001743,S01009288
Aberdour Shinty Club,SC049022,Fife,KY11 3HL,56.03447744,-3.48387774,S02001743,S01009288
St Andrews Music Club,SC002436,Fife,KY16 8XG,56.32937131,-2.80971742,S02001836,S01009730
St Ninians Parish Church Of Scotland: Glenrothes,SC002472,Fife,KY6 2JL,56.19489351,-3.20596775,S02001800,S01009560
Balmerino Parish Church Of Scotland,SC002542,Fife,DD6 8RZ,56.40323715,-3.00773476,S02001839,S01009743
Forth And Tay Disabled Ramblers,SC033022,Fife,DD6 8RP,56.40193672,-3.01625555,S02001839,S01009743
Morison Duncan Hall Management Committee,SC035014,Fife,DD6 8RS,56.40253483,-3.01013047,S02001839,S01009743
The Admiral Duncan Camperdown Trust,SC042640,Fife,DD6 8RN,56.40987855,-3.01961132,S02001839,S01009743
Morison Duncan Hall Management Committee SCIO,SC051141,Fife,DD6 8RP,56.40193672,-3.01625555,S02001839,S01009743
Kilrenny Parish Church Of Scotland,SC002653,Fife,KY10 3JL,56.23402991,-2.68744344,S02001832,S01009712
North East Fife District Scout Council,SC039363,Fife,KY10 3GZ,56.23493593,-2.68931484,S02001832,S01009712
James and Mary Walker Lifeboat Community Restoration Project,SC045022,Fife,KY10 3JL,56.23402991,-2.68744344,S02001832,S01009712
North East Fife Christian Worker SCIO,SC047364,Fife,KY10 3GZ,56.23493593,-2.68931484,S02001832,S01009712
Friends Of The Buckhaven Theatre,SC002796,Fife,KY8 5TW,56.20587457,-2.99816631,S02001819,S01009650
Buckhaven Baptist Church,SC006862,Fife,KY8 5NG,56.20616889,-3.00176878,S02001819,S01009650
